[SpectrumHeader]
Title = Particle 4807
ExcitationWavelength = 532.054016113281
SpectrumSize = 1600
XDataKind = 1/cm

[SampleMetaData]
Length = 4.51471790110782
Width = 2.82684460849657
Aspect Ratio = 0.626139809932072
Num Pixels = 812
Area = 8.10403764380477
Convex Area = 9.17692440083557
Perimeter = 12.8099300462567
Convex Perimeter = 11.6148949042594
Feret Max = 4.57177652702086
Feret Min = 2.81112902962491
CE Diameter = 3.21222371576368
Circularity = 0.78778716126393
Convexity = 0.906710252305671
Solidity = 0.883088635127787
SE Volume = 17.3546546085808
Focus Z Position = -0.680000007152557
Material = Category G
VisualCenterPointX = -181.394169231179
VisualCenterPointY = -16.1504254888271
VisualCenterPointZ = 0

[SpectrumData]
-70.9766554320777	1275.6
-68.0105362578906	1276.85
-65.0454772452213	1276.25
-62.0814776437801	1277
-59.1185367044418	1275.25
-56.1566536792488	1275.25
-53.1958278214115	1275.25
-50.2360583852969	1274.85
-47.2773446263636	1275.95
-44.3196858012416	1276.55
-41.3630811677685	1276
-38.4075299847827	1275.65
-35.453031512403	1275.2
-32.4995850117775	1274.3
-29.5471897452298	1276.55
-26.5958449762002	1276.2
-23.6455499692893	1275.3
-20.6963039901966	1274.85
-17.7481063057094	1276.5
-14.8009561837862	1275.3
-11.8548528934625	1277
-8.90979570495983	1275.75
-5.96578388952184	1276.1
-3.0228167195055	1277.15
-0.0808934684719134	1277.2
2.85998658901735	1276.15
5.79982417723659	1276.65
8.73862001939051	1277.1
11.6763748376179	1274.35
14.6130893528752	1276.7
17.5487642850676	1275.15
20.4834003530596	1274.2
23.4169982745843	1274.8
26.3495587662874	1276.3
29.2810825437191	1275.95
32.2115703213822	1275
35.1410228126879	1274.95
38.069440729967	1276.3
40.9968247845027	1276.3
43.9231756864901	1276.55
46.8484941450151	1275.8
49.7727808681775	1275
52.6960365629493	1274.75
55.618261935273	1276.4
58.5394576900253	1280.05
61.4596245310495	1292.05
64.3787631610721	1327
67.2968742818193	1381
70.2139585939913	1445.55
73.1300167971676	1482.7
76.0450495899058	1500.05
78.9590576697738	1502.3
81.8720417332552	1493.85
84.7840024757934	1490.35
87.694940591784	1475.55
90.604856774673	1474.2
93.5137517167823	1468.85
96.4216261094407	1457.1
99.3284806429219	1450
102.234316006507	1452.45
105.1391328885	1446.6
108.042931976113	1439.5
110.945713955505	1441.75
113.847479511966	1434.65
116.748229329616	1425.1
119.647964091655	1433.9
122.546684480287	1421.45
125.444391176639	1414.1
128.341084860935	1412.5
131.236766212252	1416.95
134.13143590877	1417.9
137.025094627716	1416.8
139.917743045226	1416
142.809381836421	1406.1
145.700011675599	1410.7
148.58963323585	1408.7
151.478247189469	1410
154.365854207685	1411.45
157.252454960657	1396.35
160.138050117766	1401.3
163.022640347244	1396.7
165.90622631642	1400.6
168.788808691676	1395.05
171.670388138347	1395.8
174.55096532085	1395.95
177.430540902609	1393.45
180.309115546126	1393.35
183.186689912927	1395.15
186.063264663539	1392.65
188.938840457555	1388.15
191.813417953676	1388.6
194.68699780956	1390.2
197.559580681915	1389.7
200.431167226583	1390.6
203.301758098376	1400.05
206.17135395118	1386.85
209.039955437998	1392.25
211.907563210807	1396.75
214.774177920688	1387.65
217.639800217839	1394.85
220.504430751378	1389.4
223.368070169658	1392.85
226.230719119965	1384.7
229.092378248781	1387.35
231.953048201562	1387.5
234.812729622867	1389.1
237.671423156349	1386.5
240.529129444778	1391.7
243.385849129896	1388.9
246.241582852646	1388.2
249.096331253018	1394.4
251.950094970041	1390.95
254.802874641926	1391.85
257.65467090586	1387.7
260.505484398283	1386.9
263.355315754565	1385.35
266.204165609284	1382.4
269.052034596112	1382.25
271.898923347719	1383.6
274.744832496053	1387
277.589762672054	1379.4
280.433714505747	1387.85
283.276688626349	1385.25
286.118685662161	1388.15
288.959706240577	1377.65
291.799750988121	1379.1
294.638820530476	1379.15
297.476915492382	1381.4
300.314036497741	1384.75
303.150184169557	1381.3
305.985359129998	1383.35
308.819562000324	1377.7
311.652793400935	1377.15
314.485053951361	1382.4
317.316344270301	1380.4
320.146664975531	1383.45
322.976016684021	1375.25
325.80440001185	1379.1
328.63181557427	1380
331.458263985638	1378.15
334.283745859469	1386
337.108261808458	1381.45
339.93181244444	1381.15
342.754398378336	1383.4
345.576020220331	1385.85
348.396678579651	1383.35
351.216374064836	1385.35
354.03510728338	1380.55
356.852878842114	1379.5
359.669689346971	1377.45
362.485539402987	1383.7
365.300429614494	1375.6
368.114360584914	1380
370.927332916843	1382.5
373.739347212017	1382.7
376.550404071455	1379.9
379.360504095228	1379.35
382.169647882711	1384.1
384.977836032333	1381.4
387.785069141821	1383.75
390.591347807993	1379.3
393.396672626892	1379.75
396.201044193778	1383.95
399.004463103094	1387.3
401.806929948376	1380.65
404.608445322483	1378.1
407.409009817453	1380.7
410.208624024443	1383.3
413.007288533838	1377.95
415.805003935293	1386.85
418.601770817575	1391.4
421.39758976868	1386.8
424.192461375897	1390.35
426.986386225566	1384.15
429.779364903388	1386.5
432.571397994205	1383.65
435.36248608202	1382
438.15262975017	1387.15
440.941829581163	1383.7
443.730086156651	1382.05
446.517400057601	1379.9
449.303771864168	1386.65
452.089202155723	1382.35
454.873691510915	1389.55
457.657240507553	1382.8
460.43984972269	1382.6
463.221519732644	1385.35
466.002251112976	1376.5
468.782044438376	1382.05
471.56090028293	1379.6
474.338819219829	1386.8
477.115801821576	1380.2
479.891848659921	1386.2
482.666960305782	1385.35
485.441137329395	1384.5
488.214380300233	1385.4
490.986689786998	1386.1
493.758066357652	1383.15
496.528510579421	1379.95
499.298023018739	1379.95
502.066604241387	1385.45
504.834254812307	1381.05
507.600975295787	1378.25
510.366766255262	1387.05
513.131628253523	1386.2
515.895561852623	1385.5
518.658567613871	1379.75
521.420646097773	1384.05
524.181797864225	1387.25
526.94202347226	1381.15
529.701323480316	1384.25
532.45969844604	1389.05
535.217148926356	1386.9
537.973675477471	1385.4
540.729278654831	1387.05
543.483959013261	1385.2
546.237717106775	1387.5
548.990553488726	1389.85
551.742468711745	1389.25
554.493463327697	1384.05
557.243537887844	1385.8
559.992692942611	1391.95
562.7409290418	1387.75
565.488246734512	1390.6
568.234646569086	1390.2
570.980129093223	1384.7
573.724694853885	1388.3
576.468344397344	1385.1
579.211078269134	1387.5
581.952897014191	1379.3
584.693801176654	1387.95
587.433791300009	1383.5
590.172867927089	1391
592.911031599993	1384.6
595.648282860111	1387.75
598.384622248203	1385.4
601.120050304315	1392.15
603.854567567836	1388.15
606.58817457741	1392.85
609.320871871048	1396.05
612.052659986093	1389.5
614.783539459233	1388
617.513510826346	1393.15
620.242574622815	1391.65
622.970731383251	1395
625.697981641584	1392.15
628.424325931112	1390.1
631.149764784488	1395.55
633.874298733623	1388.35
636.597928309828	1389.4
639.32065404372	1391.75
642.042476465293	1387.7
644.763396103819	1387.05
647.483413487967	1385.5
650.202529145739	1389.8
652.920743604453	1385.45
655.638057390799	1389.05
658.354471030794	1385.9
661.069985049813	1379.8
663.784599972605	1387.6
666.498316323243	1389.55
669.211134625199	1390.35
671.92305540121	1391.2
674.634079173458	1389.45
677.344206463444	1393.95
680.053437792016	1396.3
682.761773679416	1396.45
685.469214645233	1398.5
688.17576120844	1396.15
690.881413887342	1396.5
693.586173199656	1397.85
696.290039662363	1406.85
698.993013791962	1408.2
701.695096104213	1399.1
704.39628711433	1397.15
707.09658733679	1400.2
709.795997285593	1388.75
712.494517473973	1394.2
715.192148414648	1397.2
717.88889061967	1399.15
720.584744600481	1398.25
723.279710867901	1398.25
725.973789932137	1398.45
728.666982302784	1398.65
731.35928848882	1397.45
734.050708998609	1396.7
736.741244339959	1401.05
739.43089501997	1395.05
